gps_time,alt,amb,ch4,ch4d,ch4cal,co,co2,co2d,co2cal,cod,cog,gasp,h2o,hdop,heading,lat,lon,pressure,rd1,rd2,sog,t,temp,wd_corr,wd_uncorr,ws_corr,ws_uncorr
2018-10-24 14:51:53.400000,154.8,23.3280173631,1.90254488896,1.91335485936,1.9883959362,2.6511852503,432.397478018,434.854373785,429.661823267,2.66624029999,47.3,140.651781206,5649.92271779,1.1,212.4,43.6613133333,-79.399175,1012.7,6.48552836051,7.14671299036,0.0,23.7540776178,6.9,160.3,308.8,3.5,7.8
2018-10-24 14:51:54.400000,155.0,23.3276235411,1.90256980609,1.91343045198,1.98847559617,2.23700029573,431.071665237,433.532236604,428.331107529,2.24976867123,43.2,140.649206343,5675.762763,1.1,212.5,43.6613166667,-79.3991783333,1012.8,6.48368104239,7.18313854489,0.0,23.7517383943,6.9,165.8,313.1,3.5,7.2
2018-10-24 14:51:55.400000,155.5,23.3259933748,1.90297608433,1.91381430964,1.98888010778,2.90272472762,431.068792221,433.523905288,428.322722156,2.91925380801,229.2,140.651576748,5663.27078226,1.1,212.5,43.66132,-79.3991816667,1012.6,6.48423601097,7.18375515951,0.1,23.7490247536,6.8,161.9,314.5,4.2,8.3
2018-10-24 14:51:56.400000,156.1,23.3238251246,1.90420035518,1.91511414653,1.99024988404,2.97822986626,431.470556711,433.943623579,428.745163748,2.99529936523,347.2,140.626634966,5699.12440842,0.9,212.3,43.661325,-79.399185,1012.6,6.48629265501,7.16820165561,0.1,23.7464142647,6.8,166.0,315.2,4.5,8.0
2018-10-24 14:51:57.400000,156.7,23.3207502457,1.90448669795,1.91524041665,1.99038294829,2.18004806773,431.309014989,433.744334718,428.54458182,2.1923760971,351.8,140.61383809,5614.79044128,0.9,212.3,43.66133,-79.399185,1012.6,6.47624945361,7.17132168788,0.1,23.7439046167,6.7,171.7,314.6,3.8,7.4
2018-10-24 14:51:58.400000,157.3,23.3175625284,1.90240171462,1.91322357729,1.98825759032,2.43277635733,431.560204039,434.015073878,428.817077645,2.44662156836,241.7,140.649886528,5656.1381227,0.9,212.3,43.66133,-79.3991833333,1012.7,6.4865761719,7.18457803944,0.0,23.7413159174,6.7,166.6,316.4,3.7,7.3
2018-10-24 14:51:59.400000,158.0,23.3171676626,1.90088059807,1.91175700743,1.98671210982,2.61400187045,431.576995407,434.046350827,428.848557532,2.62895850355,184.3,140.64495347,5689.16917498,0.9,212.5,43.66133,-79.3991833333,1012.6,6.48422092402,7.18417210428,0.1,23.7385124503,6.7,168.8,314.8,3.8,7.4
2018-10-24 14:52:00.400000,158.4,23.3183980053,1.90368006296,1.91456306296,1.98966914872,2.99329101026,430.983034114,433.446953123,428.245270694,3.01040334817,133.4,140.618604691,5684.5768825,0.9,212.5,43.66133,-79.3991816667,1012.7,6.47997205533,7.17974756993,0.0,23.7358541139,6.7,177.6,330.9,4.0,7.6
2018-10-24 14:52:01.400000,158.7,23.3212995648,1.9006783505,1.91156783858,1.9865127625,2.80412912659,431.62723089,434.100136232,428.902691918,2.82019407221,138.4,140.609044946,5696.71315999,0.9,212.3,43.6613316667,-79.3991783333,1012.7,6.48678950279,7.1724222204,0.0,23.7337847492,6.7,178.5,325.3,4.3,8.4
2018-10-24 14:52:02.400000,159.0,23.3151613475,1.90149616312,1.91237804332,1.98736656133,2.94756615152,432.420477922,434.895214663,429.702929138,2.96443468249,65.5,140.650382712,5690.37993462,0.9,212.4,43.6613333333,-79.3991783333,1012.7,6.48533680461,7.16453016511,0.0,23.7308581651,6.7,173.5,325.2,3.9,7.6
2018-10-24 14:52:03.400000,159.4,23.3104536978,1.90266783079,1.91358333378,1.98863670397,3.16605364519,432.629347899,435.111451941,429.920569449,3.18421866609,44.0,140.64102575,5704.50755143,0.9,212.4,43.6613333333,-79.3991766667,1012.7,6.47802564411,7.15746716352,0.0,23.7284096109,6.7,188.7,340.7,3.5,6.5
2018-10-24 14:52:04.400000,159.6,23.3078250265,1.90001669509,1.91082191332,1.98572670178,2.8207334478,431.907264494,434.363476054,429.167740395,2.83677990834,36.4,140.648660095,5654.73298325,0.9,212.3,43.661335,-79.399175,1012.8,6.48571290414,7.16777848772,0.0,23.7253286092,6.6,189.1,331.0,3.2,6.8
2018-10-24 14:52:05.400000,159.7,23.3057605827,1.89787809454,1.90879921296,1.98359516746,3.07757882786,433.855478201,436.351992597,431.169159232,3.0952935731,29.0,140.639716939,5721.35340059,0.9,212.3,43.661335,-79.3991733333,1012.7,6.48734121671,7.1392176376,0.0,23.7233698906,6.7,174.1,330.7,3.1,6.0
2018-10-24 14:52:06.400000,159.8,23.2981760311,1.89796184156,1.90901847611,1.98382622834,2.49367374228,431.18440411,433.696193984,428.49612873,2.50819332541,218.7,140.652518497,5791.63168513,0.9,212.4,43.6613333333,-79.3991716667,1012.7,6.49059412002,7.17505483794,0.0,23.7203913557,6.7,186.9,331.2,2.8,5.9
2018-10-24 14:52:07.400000,159.9,23.2952290531,1.90057609572,1.9114541273,1.98639293283,3.12958067006,429.442265324,431.900200839,426.68848246,3.14747679954,326.5,140.626882414,5690.95322567,0.9,212.4,43.6613333333,-79.3991716667,1012.7,6.4863359833,7.19582105021,0.0,23.717871849,6.7,182.8,325.9,3.1,6.4
2018-10-24 14:52:08.400000,160.3,23.2887277067,1.90180127165,1.91279150125,1.98780226589,2.80881949811,430.229819584,432.715923803,427.509498162,2.82504378922,158.3,140.656286906,5745.3157179,1.1,212.4,43.6613316667,-79.3991683333,1012.7,6.48314399776,7.17728347104,0.0,23.7154917326,6.7,172.4,318.5,2.9,5.1
2018-10-24 14:52:09.400000,160.7,23.2850001824,1.90155222277,1.9123276685,1.98731347602,2.45906178602,428.863162702,431.293456575,426.077801395,2.47300250605,57.4,140.656089463,5634.74238098,1.1,212.3,43.6613316667,-79.3991666667,1012.8,6.48371756827,7.17954654402,0.0,23.7130015566,6.7,167.6,314.2,3.1,6.6
2018-10-24 14:52:10.400000,160.8,23.2801442554,1.90026446874,1.91114349889,1.98606559067,2.63164991685,429.586116014,432.045492857,426.834717191,2.64672007678,52.3,140.646709792,5692.46922389,1.1,212.2,43.6613316667,-79.3991666667,1012.7,6.48512919567,7.1763950159,0.0,23.7102340335,6.7,169.0,323.5,2.8,5.9
2018-10-24 14:52:11.400000,160.8,23.2777212955,1.89899074155,1.90979003137,1.98463929811,1.68167483627,430.095228453,432.540930189,427.333369119,1.69124607692,95.2,140.620806177,5654.3877788,0.9,212.3,43.66133,-79.3991716667,1012.6,6.48685631989,7.18232738408,0.0,23.7078433055,6.7,168.0,315.5,2.8,5.7
2018-10-24 14:52:12.400000,160.8,23.2723104395,1.89891320852,1.90976694295,1.98461496739,2.23395728418,429.365838121,431.820037596,426.607799086,2.24673184603,88.4,140.636210491,5683.40576875,0.9,212.3,43.66133,-79.399175,1012.7,6.48526928661,7.19018344636,0.0,23.7050894689,6.7,165.9,317.6,3.0,6.1
2018-10-24 14:52:13.400000,160.6,23.2709249932,1.89984877913,1.91066033708,1.98555643172,2.64970713459,428.679785615,431.11938241,425.902597767,2.66478430579,63.4,140.658053228,5658.7405033,0.9,212.3,43.6613333333,-79.3991783333,1012.8,6.4828155256,7.1927091671,0.0,23.7026099681,6.7,167.2,316.8,2.4,5.3
2018-10-24 14:52:14.400000,160.4,23.2685393295,1.90063176977,1.91129246338,1.98622257038,2.36279947334,429.401011368,431.809538962,426.597232332,2.37605653753,166.5,140.641648172,5577.8244999,0.9,212.2,43.661335,-79.3991766667,1012.6,6.4874473807,7.18375208305,0.0,23.6996293905,6.7,172.2,315.4,2.8,5.3
2018-10-24 14:52:15.400000,160.1,23.2685545139,1.89910303661,1.90973385606,1.98458010022,2.38043820581,428.813319504,431.213708293,425.997535675,2.39376308083,192.7,140.608748609,5566.57575783,0.9,212.2,43.6613383333,-79.3991783333,1012.8,6.4854585306,7.17714524076,0.0,23.6975947221,6.7,159.9,311.7,2.4,3.9
2018-10-24 14:52:16.400000,159.7,23.2693199707,1.89412333743,1.904957052,1.97954627416,2.6836485312,428.239456508,430.68886051,425.469282468,2.69900375179,30.5,140.624411226,5687.22738096,0.9,212.2,43.6613416667,-79.39918,1012.8,6.48433762008,7.20423363569,0.1,23.6946422784,6.7,170.0,333.7,1.8,3.5
2018-10-24 14:52:17.400000,159.2,23.2691675666,1.89876313801,1.9094741771,1.98430644891,3.49419024312,431.031872719,433.463329204,428.26175303,3.51389059174,38.5,140.652956037,5609.42282213,0.9,212.3,43.6613433333,-79.399185,1012.7,6.48201193716,7.16198081099,0.1,23.692489192,6.7,175.3,319.8,1.7,4.2
2018-10-24 14:52:18.400000,158.8,23.2705175161,1.89883183606,1.90960012269,1.98443917116,2.85126957343,430.284765662,432.72481905,427.518451125,2.8674346784,51.4,140.631192238,5638.81067027,0.9,212.3,43.661345,-79.3991883333,1012.7,6.48489890073,7.18021800252,0.0,23.6897082337,6.7,178.4,319.8,3.0,5.4
2018-10-24 14:52:19.400000,158.2,23.2688874608,1.90169397259,1.91260754524,1.98760841189,2.03726788802,432.487494019,434.969422398,429.777618362,2.04895288154,193.1,140.655803215,5705.99796885,0.9,212.3,43.6613483333,-79.3991933333,1012.8,6.48264193019,7.1669005052,0.0,23.6873193317,6.7,173.3,316.3,2.5,4.9
2018-10-24 14:52:20.400000,157.6,23.2665503176,1.90063316977,1.91136566379,1.98629970943,2.08296827615,429.696474261,432.122865258,426.912591615,2.09472856295,99.2,140.651822645,5615.06195429,0.9,212.3,43.6613483333,-79.3991966667,1012.7,6.48171793287,7.19179184267,0.0,23.6840679595,6.7,176.0,340.2,2.3,3.7
2018-10-24 14:52:21.400000,156.9,23.2597631731,1.90107573691,1.91178907947,1.98674590753,2.52679928746,428.250271706,430.663651061,425.44390945,2.54103911055,4.6,140.649742445,5603.76890641,1.1,212.4,43.6613483333,-79.3992016667,1012.8,6.48238672535,7.2090102166,0.0,23.6816787316,6.8,209.0,352.7,1.8,3.9
2018-10-24 14:52:22.400000,156.3,23.2525021892,1.90362170102,1.91427807466,1.98936882626,1.9681189422,428.51819392,430.916898947,425.698800511,1.97913790501,101.9,140.620237999,5566.47234722,1.1,212.3,43.6613483333,-79.399205,1012.8,6.48475744257,7.19685948907,0.0,23.6790609164,6.8,190.8,352.9,2.2,4.1
2018-10-24 14:52:23.400000,155.7,23.2470157532,1.89968453227,1.91046420816,1.98534974984,2.59758015704,430.093258119,432.533791727,427.32618434,2.61232535374,328.8,140.64830972,5642.50751233,0.9,212.2,43.6613466667,-79.3992083333,1012.8,6.48242276108,7.1822744181,0.0,23.6769008,6.8,212.8,0.4,2.3,4.5
2018-10-24 14:52:24.400000,155.2,23.2461385592,1.90179691668,1.91243590463,1.98742753594,2.97099299564,432.134799036,434.552167462,429.357656108,2.98761114463,137.5,140.659381793,5563.01854828,1.1,212.3,43.6613433333,-79.39921,1012.7,6.48488048352,7.17341573223,0.0,23.6740999142,6.8,212.6,2.9,2.4,5.0
2018-10-24 14:52:25.400000,154.7,23.2451353406,1.90168731156,1.912369315,1.98735736337,2.70684570125,431.586007433,434.010154027,428.812125872,2.72204876874,280.6,140.643248219,5585.35614957,1.1,212.3,43.6613416667,-79.3992116667,1012.7,6.4831596928,7.16813319778,0.0,23.6716759062,6.7,210.4,355.2,2.1,3.7
2018-10-24 14:52:26.400000,154.0,23.2444738192,1.90206814815,1.91278768332,1.98779824253,2.70867429912,428.087905234,430.500409005,425.279608214,2.72393897496,85.0,140.613036187,5603.99368662,0.9,212.4,43.66134,-79.39921,1012.8,6.48243154536,7.19366684721,0.0,23.6684186816,6.7,212.8,4.9,2.0,3.7
2018-10-24 14:52:27.400000,153.5,23.2425264042,1.89882250241,1.90951543272,1.98434992433,2.73331913552,432.593208169,435.029189199,429.837772954,2.74871053881,43.1,140.633124246,5599.58904807,0.9,212.4,43.66134,-79.3992083333,1012.8,6.48911622652,7.19113427895,0.1,23.6663051588,6.7,209.1,353.3,2.0,4.0
2018-10-24 14:52:28.400000,153.2,23.2417569148,1.90044385088,1.91117865524,1.98610263865,2.39813890688,432.139641372,434.580596599,429.386269705,2.41168507588,347.1,140.65687498,5616.83653461,0.9,212.4,43.66134,-79.399205,1012.7,6.48809788414,7.18423672656,0.0,23.6634771781,6.7,201.8,353.7,2.0,3.8
2018-10-24 14:52:29.400000,153.2,23.2398836452,1.90099010057,1.91168876369,1.98664019414,2.9579214287,431.618200996,434.047412616,428.84962621,2.97456835474,6.3,140.634616899,5596.51200821,1.1,212.3,43.6613416667,-79.3992,1012.8,6.48572538347,7.17671089008,0.0,23.6607980307,6.7,217.6,11.9,2.5,4.5
2018-10-24 14:52:30.400000,153.2,23.243463543,1.90021634703,1.91080733517,1.98571133924,2.67885729004,430.711820011,433.112279358,427.908425431,2.69378807164,94.8,140.612466433,5542.45587684,1.1,212.3,43.6613416667,-79.3991916667,1012.8,6.48993092945,7.18818284855,0.0,23.6581547206,6.7,268.7,54.7,1.0,2.9
2018-10-24 14:52:31.400000,153.3,23.2371774383,1.8997040066,1.91054797589,1.9854380248,2.24577884426,429.002842619,431.451627167,426.236998262,2.25859536452,358.4,140.619575189,5675.71317855,1.1,212.4,43.661345,-79.3991833333,1012.7,6.485592023,7.19061209268,0.0,23.6556283742,6.8,260.0,45.2,2.6,4.9
2018-10-24 14:52:32.400000,153.3,23.2315886135,1.90099586215,1.91188193058,1.98684375462,2.80124903828,432.963228438,435.442627924,430.253894235,2.81729049814,178.0,140.653234909,5693.86883806,1.1,212.3,43.6613433333,-79.399175,1012.8,6.4867610985,7.17908794339,0.0,23.6527872567,6.8,237.0,22.7,1.9,2.4
2018-10-24 14:52:33.400000,153.0,23.2317699425,1.90138605093,1.9124158653,1.98740641837,2.37097409928,432.554834326,435.063886359,429.872695243,2.38472546598,130.2,140.628479918,5767.22900752,1.1,212.3,43.6613433333,-79.39917,1012.8,6.48287907757,7.17751484598,0.0,23.6505341396,6.8,267.3,0.4,1.2,1.0
2018-10-24 14:52:34.400000,152.7,23.2300069922,1.90272581342,1.91337232691,1.98841434361,1.73904005268,432.350544345,434.769574485,429.576473756,1.74877407256,210.7,140.626127877,5563.94259434,0.9,212.3,43.6613416667,-79.399165,1012.7,6.48199215524,7.17542945688,0.3,23.6475707538,6.8,292.2,84.3,1.7,5.2
2018-10-24 14:52:35.400000,152.5,23.2233159523,1.90264597226,1.91330321564,1.98834151372,2.43009881395,430.683388949,433.095808747,427.891847953,2.4437115175,212.3,140.655251071,5570.30598577,0.9,212.3,43.66134,-79.39916,1012.8,6.47429777953,7.17304744143,0.1,23.645533367,6.8,295.3,83.3,2.6,5.8
2018-10-24 14:52:36.400000,152.4,23.2176874878,1.89983339822,1.91064196447,1.98553707055,3.13009802939,429.851768021,432.297330369,427.088188726,3.14790730219,242.7,140.647343162,5657.17764475,0.9,212.5,43.66134,-79.399155,1012.8,6.48953565762,7.16059309257,0.0,23.6427834258,6.8,296.8,85.1,2.4,6.9
2018-10-24 14:52:37.400000,152.4,23.214287112,1.89950030183,1.91021830848,1.98509061922,3.43877754493,431.545434194,433.980297498,428.782075622,3.45817918572,100.9,140.614749196,5610.58655787,1.1,212.3,43.6613383333,-79.3991483333,1012.9,6.49030908758,7.16212693846,0.0,23.6403182982,6.7,284.2,79.4,2.8,5.4
2018-10-24 14:52:38.400000,152.6,23.2055176955,1.89892302845,1.90955731152,1.98439405647,2.88144337683,431.857614511,434.276167996,429.079865846,2.89758104537,208.1,140.650121053,5569.12933834,1.1,212.4,43.6613383333,-79.399145,1012.8,6.48829331151,7.17674059325,0.1,23.6373558464,6.7,312.5,94.7,2.4,4.6
2018-10-24 14:52:39.400000,152.8,23.2027023062,1.90201106789,1.91269427464,1.98769980788,2.79004269378,431.918797882,434.344678118,429.14882049,2.80571324191,217.0,140.659658461,5585.1951461,0.9,212.5,43.661335,-79.39914,1012.8,6.48258271406,7.15685188765,0.3,23.6346815285,6.7,309.8,96.2,2.4,4.1
2018-10-24 14:52:40.400000,153.2,23.199470068,1.90155985017,1.91216213278,1.98713903345,2.29062130829,431.227169707,433.631411221,428.430925631,2.30339369403,220.9,140.638435332,5544.57175161,0.9,212.6,43.661335,-79.399135,1012.8,6.4829714898,7.15707156261,0.3,23.6323656967,6.7,312.0,93.9,2.0,4.2
2018-10-24 14:52:41.400000,153.3,23.1978936673,1.90464183228,1.91545989286,1.99061423369,2.62043604018,430.466631137,432.911705462,427.706550132,2.63531999541,230.0,140.613781964,5648.1069429,0.9,212.5,43.6613366667,-79.39913,1012.8,6.48020441217,7.17214311412,0.3,23.6299395635,6.7,292.8,63.9,1.6,3.3
2018-10-24 14:52:42.400000,153.5,23.19053,1.901403,1.912035,1.98700506013,2.808498,431.3168,433.7286,428.52874501,2.824202,223.5,140.6253,5560.625,0.9,212.4,43.6613383333,-79.399125,1012.9,6.484155,7.169745,0.7,23.62738,6.7,259.7,28.1,1.4,2.7
2018-10-24 14:52:43.400000,153.7,23.18688,1.897656,1.908443,1.98321978801,2.841967,431.7444,434.1986,429.001794558,2.858122,223.4,140.6573,5652.236,0.9,212.4,43.66134,-79.39912,1012.8,6.486247,7.152316,0.3,23.62478,6.7,234.8,27.9,1.1,2.4
2018-10-24 14:52:44.400000,154.0,23.18429,1.903366,1.913881,1.9889503865,2.10001,430.6677,433.0469,427.842621866,2.111612,232.1,140.6341,5494.085,0.9,212.4,43.6613416667,-79.3991166667,1012.8,6.474893,7.176613,0.0,23.62205,6.7,228.6,20.9,1.7,4.3
2018-10-24 14:52:45.400000,154.2,23.1813397757,1.9004215796,1.91102297534,1.9859385822,2.82945136404,430.689542164,433.092179384,427.888195041,2.84523571826,32.7,140.608193386,5547.75925927,0.9,212.6,43.6613433333,-79.39911,1012.9,6.48497343833,7.17623050092,0.0,23.6190937556,6.7,237.3,16.4,2.9,6.0
2018-10-24 14:52:46.400000,154.6,23.1754105859,1.90126766358,1.91195044069,1.98691595099,2.07152308363,432.169946861,434.597968549,429.403754371,2.08316199177,115.9,140.620046079,5586.96701135,0.9,212.5,43.661345,-79.3991066667,1012.8,6.48343634947,7.15106824849,0.0,23.6163404868,6.7,250.6,58.2,3.0,6.6
2018-10-24 14:52:47.400000,155.3,23.1710576256,1.90091508588,1.91158383512,1.98652961975,3.18573351562,430.669064127,433.086084501,427.882060612,3.20361221292,242.5,140.653273422,5580.72726663,0.9,212.5,43.6613483333,-79.3991083333,1012.8,6.48786383984,7.18748061764,0.0,23.6132447381,6.7,278.1,68.7,3.1,6.9
2018-10-24 14:52:48.400000,156.1,23.1671505103,1.90337707058,1.91403489577,1.98911256283,2.53472239714,432.125437649,434.544908116,429.350349661,2.54891509423,357.0,140.620485053,5567.84720091,0.9,212.5,43.66135,-79.3991066667,1012.8,6.47742543257,7.17504408351,0.0,23.61098557,6.6,283.1,78.6,3.7,7.2
2018-10-24 14:52:49.400000,156.8,23.1677107081,1.9037096401,1.91465731549,1.98976847263,2.87383153471,432.914485908,435.404081514,430.215097722,2.89035870415,353.2,140.639025473,5717.7751671,0.9,212.4,43.6613533333,-79.3991066667,1012.8,6.48511722505,7.16530006403,0.0,23.6081358261,6.6,293.5,58.2,3.4,6.2
2018-10-24 14:52:50.400000,157.3,23.1657814614,1.90160606703,1.91238373671,1.98737256105,2.6982477151,431.250656936,433.694851249,428.494777283,2.7135400206,134.6,140.657272919,5635.67643943,0.9,212.4,43.6613566667,-79.3991033333,1012.8,6.4861984163,7.17532649039,0.0,23.6058545839,6.6,285.7,90.8,1.7,3.1
2018-10-24 14:52:51.400000,157.7,23.1635608478,1.90236882252,1.91315855263,1.98818906693,2.43707064136,430.187296213,432.62734918,427.420348832,2.45089422711,17.7,140.6416618,5639.97649924,0.9,212.5,43.6613583333,-79.3991016667,1012.9,6.48170602155,7.19168163513,0.0,23.6028593492,6.6,333.1,143.5,1.3,4.2
2018-10-24 14:52:52.400000,158.4,23.1580073052,1.90334498125,1.9141016015,1.98918285775,2.24074597793,431.394851694,433.832807208,428.633628356,2.25340447726,102.7,140.620807671,5619.64959606,0.9,212.6,43.66136,-79.3991,1012.8,6.48538367269,7.17374629176,0.0,23.6006361317,6.6,356.1,122.0,2.7,4.7
2018-10-24 14:52:53.400000,159.1,23.1533991738,1.90418836057,1.91484367731,1.98996486188,3.49028488164,432.929517412,435.352052415,430.162731037,3.50980811419,95.5,140.654161439,5564.63691033,0.9,212.6,43.6613616667,-79.3990966667,1012.8,6.48100939882,7.14171318162,0.0,23.597784456,6.6,329.3,110.6,2.4,4.2
2018-10-24 14:52:54.400000,159.7,23.1519120782,1.90092012382,1.91175227827,1.9867071262,2.04622130134,430.836365121,433.291290972,428.088598545,2.05787905051,209.8,140.658141265,5665.83459522,0.9,212.6,43.6613616667,-79.399095,1012.9,6.48770656475,7.18014049602,0.0,23.5956924062,6.7,297.7,79.7,2.6,5.7
2018-10-24 14:52:55.400000,160.1,23.1509042296,1.90461063434,1.9153014171,1.99044723094,2.34526716889,431.3634245,433.784664073,428.585172849,2.35842959412,164.5,140.637914595,5581.72543452,0.9,212.6,43.6613616667,-79.3990983333,1012.9,6.486387628,7.17524408511,0.0,23.5929037918,6.7,280.6,61.2,3.0,5.0
2018-10-24 14:52:56.400000,160.5,23.1508243244,1.9028581679,1.91367209452,1.9887302406,2.11821331039,432.686761292,435.145645581,429.954984952,2.13024436633,16.8,140.612958927,5650.69482507,0.9,212.5,43.6613616667,-79.3991016667,1012.9,6.4793913398,7.14888402596,0.0,23.5903716889,6.7,270.6,55.0,2.5,5.5
2018-10-24 14:52:57.400000,160.9,23.1451024069,1.90307328812,1.91368976399,1.98874886079,2.9239906051,431.768821336,434.177299638,428.980355991,2.94030183767,184.0,140.628182553,5547.29076375,0.9,212.4,43.6613633333,-79.399105,1012.8,6.4843469716,7.19068107665,0.0,23.5872569261,6.6,264.6,56.4,2.3,4.1
2018-10-24 14:52:58.400000,161.4,23.1413464158,1.90182151697,1.91240852886,1.98739868718,2.3580942556,430.716253605,433.113957171,427.91011413,2.37121918672,194.5,140.65549223,5536.03881928,0.9,212.4,43.6613666667,-79.3991066667,1012.9,6.48672958828,7.172459374,0.0,23.584986043,6.6,256.8,30.6,2.1,4.4
2018-10-24 14:52:59.400000,161.9,23.1386193274,1.90292731053,1.91366284688,1.98872049537,2.09466236696,432.664253606,435.105114006,429.914190391,2.10648200295,45.6,140.631611572,5609.89118032,0.9,212.4,43.6613666667,-79.3991083333,1012.9,6.4879853919,7.16558473964,0.0,23.5821037178,6.6,242.5,60.8,2.4,5.9
2018-10-24 14:53:00.400000,162.3,23.1419995801,1.90431960952,1.91516551215,1.99030401345,2.66520254182,430.417811434,432.869244657,427.663813823,2.68038157558,39.2,140.610134081,5663.17632574,0.9,212.3,43.6613683333,-79.3991116667,1012.9,6.47884095328,7.16155671364,0.1,23.5798320288,6.6,283.1,77.9,2.5,5.8
2018-10-24 14:53:01.400000,162.8,23.1376020396,1.90487395682,1.91570504005,1.99087257134,3.05727802789,427.366552644,429.796499619,424.571131581,3.07465868256,63.3,140.622306306,5653.69239919,0.9,212.2,43.6613683333,-79.3991183333,1012.9,6.47832581547,7.21637942528,0.0,23.5768702111,6.6,306.4,99.6,2.9,4.1
2018-10-24 14:53:02.400000,163.3,23.1331706818,1.90530223784,1.91619414179,1.99138798981,2.42903560083,430.826117396,433.288816265,428.086107781,2.44291931221,38.2,140.651706884,5683.71775743,0.9,212.2,43.6613683333,-79.399125,1012.9,6.48379676094,7.18920689365,0.0,23.5745995426,6.6,329.1,133.8,1.2,1.1
2018-10-24 14:53:03.400000,163.9,23.1306060892,1.90547600011,1.91614176725,1.9913327972,2.60549470198,431.190966489,433.604542774,428.40388285,2.62008190928,53.5,140.624122194,5566.21588135,0.9,212.2,43.6613666667,-79.3991316667,1012.9,6.47961247829,7.181152014,0.0,23.5713920888,6.6,295.7,90.8,1.0,3.1
2018-10-24 14:53:04.400000,164.5,23.1272709028,1.90068518442,1.9111291132,1.98605043094,2.33205069429,431.515252208,433.886378175,428.687546913,2.34486069601,48.1,140.630718864,5464.79389778,0.9,212.3,43.6613683333,-79.3991366667,1012.9,6.48597998998,7.17792051351,0.1,23.5691020173,6.7,274.1,65.5,2.5,5.1
2018-10-24 14:53:05.400000,164.9,23.1219481106,1.90340418875,1.91404743097,1.9891257725,2.0385475476,432.170143417,434.586816531,429.392529994,2.04995095992,20.7,140.621811796,5560.73124182,0.9,212.2,43.6613666667,-79.39914,1012.8,6.4827252627,7.16265861446,0.1,23.5660113402,6.6,284.3,80.6,3.1,5.8
2018-10-24 14:53:06.400000,165.3,23.1185933055,1.90466736829,1.91539166179,1.99054233136,3.07380202312,430.443450542,432.867008961,427.661563622,3.09110705327,70.0,140.644978478,5598.85699082,0.9,212.2,43.6613666667,-79.39914,1012.9,6.47816769864,7.15214804703,0.0,23.5636499932,6.5,264.9,61.4,2.0,3.9
2018-10-24 14:53:07.400000,165.7,23.1154265178,1.90438752282,1.91515892448,1.99029707133,2.72862269191,432.748761269,435.196440131,430.006109077,2.74405602737,21.7,140.620043552,5624.28957585,0.9,212.3,43.6613666667,-79.3991433333,1012.8,6.48145407603,7.16224865888,0.0,23.560563227,6.5,273.5,54.9,3.1,5.5
2018-10-24 14:53:08.400000,166.0,23.1127190317,1.90451386521,1.91520309055,1.99034361381,2.78964775361,432.771566811,435.200585841,430.010281686,2.80529351312,24.1,140.651064525,5581.15158236,0.9,212.2,43.66137,-79.3991483333,1012.9,6.48200328046,7.16994381948,0.0,23.5583462271,6.5,238.2,7.0,1.4,2.5
2018-10-24 14:53:09.400000,166.4,23.1118510542,1.90315638837,1.91344204444,1.98848781238,3.1948226802,429.392660738,431.713265783,426.500334495,3.21209410933,201.4,140.657291963,5375.42021916,0.9,212.3,43.6613716667,-79.3991516667,1012.8,6.48199034022,7.16851414136,0.0,23.5554293047,6.5,201.8,0.4,1.0,1.8
2018-10-24 14:53:10.400000,166.7,23.1087639076,1.90565827647,1.91635300538,1.99155540126,3.2705021584,430.177641391,432.592000176,427.384770469,3.28886059624,261.7,140.63527667,5581.07056604,0.9,212.2,43.66137,-79.399155,1012.8,6.48041234629,7.16802737025,0.1,23.5530720719,6.6,226.8,37.9,1.2,3.7
2018-10-24 14:53:11.400000,167.1,23.103550002,1.90479593238,1.91544514393,1.99059869117,2.5299669516,431.195292639,433.606008473,428.405358059,2.54411272356,274.1,140.621398949,5559.62054321,0.9,212.0,43.66137,-79.399155,1012.9,6.48177275498,7.1811665091,0.1,23.5502954688,6.6,263.8,60.3,2.3,5.6
2018-10-24 14:53:12.400000,167.2,23.0952403589,1.90311507165,1.91385413341,1.98892207432,2.61832047033,430.918870905,433.35036443,428.148055295,2.63308822483,342.3,140.658857716,5610.94576795,0.9,212.1,43.6613683333,-79.3991533333,1012.8,6.48111679885,7.16932027905,0.3,23.5479222629,6.6,265.0,53.9,3.8,7.5
2018-10-24 14:53:13.400000,167.4,23.089611936,1.90575333291,1.91664386168,1.99186190745,1.98191098388,430.157793432,432.615785581,427.408710203,1.99323953444,322.5,140.654653722,5681.76463273,0.9,212.1,43.6613666667,-79.3991516667,1012.8,6.47916604421,7.18087258019,0.1,23.5452301268,6.5,266.9,58.5,3.6,7.0
2018-10-24 14:53:14.400000,167.5,23.0887978158,1.9038808559,1.91466955987,1.98978137584,1.64993610982,430.663063949,433.103520719,427.899609963,1.65927304533,238.4,140.629597413,5634.73822374,0.9,212.1,43.6613633333,-79.3991483333,1012.8,6.48231118719,7.16132704537,0.1,23.5427229167,6.5,278.2,55.0,4.3,11.2
